Red_X,Red_Y,Black_X,Black_Y,Deviation_X
574.0,559.0,954.0,559.0,380.0
573.0,560.0,954.0,560.0,381.0
572.0,561.0,952.0,561.0,380.0
572.0,562.0,952.0,562.0,380.0
571.0,563.0,950.0,563.0,379.0
570.0,564.0,950.0,564.0,380.0
569.0,565.0,949.0,565.0,380.0
568.0,566.0,949.0,566.0,381.0
567.0,567.0,947.0,567.0,380.0
566.0,568.0,947.0,568.0,381.0
565.0,569.0,945.0,569.0,380.0
565.0,570.0,945.0,570.0,380.0
564.0,571.0,943.0,571.0,379.0
563.0,572.0,943.0,572.0,380.0
562.0,573.0,941.0,573.0,379.0
561.0,574.0,941.0,574.0,380.0
560.0,575.0,939.0,575.0,379.0
559.0,576.0,939.0,576.0,380.0
559.0,577.0,938.0,577.0,379.0
558.0,578.0,938.0,578.0,380.0
557.0,579.0,936.0,579.0,379.0
556.0,580.0,936.0,580.0,380.0
555.0,581.0,935.0,581.0,380.0
554.0,582.0,934.0,582.0,380.0
553.0,583.0,933.0,583.0,380.0
552.0,584.0,932.0,584.0,380.0
552.0,585.0,931.0,585.0,379.0
551.0,586.0,930.0,586.0,379.0
550.0,587.0,929.0,587.0,379.0
549.0,588.0,927.0,588.0,378.0
548.0,589.0,927.0,589.0,379.0
547.0,590.0,926.0,590.0,379.0
546.0,591.0,925.0,591.0,379.0
546.0,592.0,924.0,592.0,378.0
545.0,593.0,923.0,593.0,378.0
544.0,594.0,922.0,594.0,378.0
543.0,595.0,921.0,595.0,378.0
542.0,596.0,920.0,596.0,378.0
541.0,597.0,920.0,597.0,379.0
540.0,598.0,918.0,598.0,378.0
539.0,599.0,918.0,599.0,379.0
539.0,600.0,916.0,600.0,377.0
538.0,601.0,916.0,601.0,378.0
537.0,602.0,914.0,602.0,377.0
536.0,603.0,914.0,603.0,378.0
535.0,604.0,912.0,604.0,377.0
534.0,605.0,912.0,605.0,378.0
533.0,606.0,910.0,606.0,377.0
533.0,607.0,910.0,607.0,377.0
532.0,608.0,908.0,608.0,376.0
531.0,609.0,908.0,609.0,377.0
530.0,610.0,906.0,610.0,376.0
529.0,611.0,906.0,611.0,377.0
528.0,612.0,905.0,612.0,377.0
527.0,613.0,905.0,613.0,378.0
526.0,614.0,903.0,614.0,377.0
526.0,615.0,903.0,615.0,377.0
525.0,616.0,901.0,616.0,376.0
524.0,617.0,901.0,617.0,377.0
523.0,618.0,899.0,618.0,376.0
522.0,619.0,899.0,619.0,377.0
521.0,620.0,897.0,620.0,376.0
520.0,621.0,897.0,621.0,377.0
520.0,622.0,895.0,622.0,375.0
519.0,623.0,895.0,623.0,376.0
518.0,624.0,893.0,624.0,375.0
517.0,625.0,893.0,625.0,376.0
516.0,626.0,892.0,626.0,376.0
515.0,627.0,892.0,627.0,377.0
514.0,628.0,890.0,628.0,376.0
514.0,629.0,890.0,629.0,376.0
513.0,630.0,888.0,630.0,375.0
512.0,631.0,888.0,631.0,376.0
511.0,632.0,886.0,632.0,375.0
510.0,633.0,886.0,633.0,376.0
509.0,634.0,884.0,634.0,375.0
508.0,635.0,884.0,635.0,376.0
507.0,636.0,883.0,636.0,376.0
507.0,637.0,882.0,637.0,375.0
506.0,638.0,881.0,638.0,375.0
505.0,639.0,880.0,639.0,375.0
504.0,640.0,879.0,640.0,375.0
503.0,641.0,878.0,641.0,375.0
502.0,642.0,877.0,642.0,375.0
501.0,643.0,876.0,643.0,375.0
501.0,644.0,875.0,644.0,374.0
500.0,645.0,874.0,645.0,374.0
499.0,646.0,874.0,646.0,375.0
498.0,647.0,873.0,647.0,375.0
