Red_X,Red_Y,Black_X,Black_Y,Deviation_X
622.0,574.0,544.0,574.0,78.0
622.0,575.0,546.0,575.0,76.0
622.0,576.0,547.0,576.0,75.0
622.0,577.0,548.0,577.0,74.0
622.0,578.0,549.0,578.0,73.0
622.0,579.0,551.0,579.0,71.0
622.0,580.0,552.0,580.0,70.0
622.0,581.0,553.0,581.0,69.0
622.0,582.0,554.0,582.0,68.0
622.0,583.0,556.0,583.0,66.0
623.0,584.0,557.0,584.0,66.0
623.0,585.0,558.0,585.0,65.0
623.0,586.0,559.0,586.0,64.0
624.0,587.0,561.0,587.0,63.0
624.0,588.0,562.0,588.0,62.0
623.0,589.0,563.0,589.0,60.0
623.0,590.0,564.0,590.0,59.0
622.0,591.0,566.0,591.0,56.0
622.0,592.0,567.0,592.0,55.0
622.0,593.0,568.0,593.0,54.0
622.0,594.0,569.0,594.0,53.0
622.0,595.0,571.0,595.0,51.0
622.0,596.0,572.0,596.0,50.0
622.0,597.0,573.0,597.0,49.0
622.0,598.0,574.0,598.0,48.0
622.0,599.0,575.0,599.0,47.0
622.0,600.0,577.0,600.0,45.0
622.0,601.0,578.0,601.0,44.0
622.0,602.0,579.0,602.0,43.0
622.0,603.0,580.0,603.0,42.0
622.0,604.0,581.0,604.0,41.0
621.0,605.0,582.0,605.0,39.0
621.0,606.0,583.0,606.0,38.0
621.0,607.0,584.0,607.0,37.0
621.0,608.0,585.0,608.0,36.0
621.0,609.0,586.0,609.0,35.0
620.0,610.0,601.0,610.0,19.0
620.0,611.0,601.0,611.0,19.0
620.0,612.0,601.0,612.0,19.0
620.0,613.0,595.0,613.0,25.0
620.0,614.0,591.0,614.0,29.0
619.0,615.0,592.0,615.0,27.0
619.0,616.0,592.0,616.0,27.0
619.0,617.0,593.0,617.0,26.0
619.0,618.0,593.0,618.0,26.0
618.0,619.0,593.0,619.0,25.0
618.0,620.0,593.0,620.0,25.0
617.0,621.0,593.0,621.0,24.0
617.0,622.0,593.0,622.0,24.0
616.0,623.0,593.0,623.0,23.0
616.0,624.0,593.0,624.0,23.0
615.0,625.0,593.0,625.0,22.0
615.0,626.0,593.0,626.0,22.0
615.0,627.0,593.0,627.0,22.0
614.0,628.0,593.0,628.0,21.0
614.0,629.0,593.0,629.0,21.0
614.0,630.0,593.0,630.0,21.0
613.0,631.0,593.0,631.0,20.0
613.0,632.0,593.0,632.0,20.0
613.0,633.0,593.0,633.0,20.0
612.0,634.0,593.0,634.0,19.0
612.0,635.0,592.0,635.0,20.0
612.0,636.0,592.0,636.0,20.0
612.0,637.0,592.0,637.0,20.0
611.0,638.0,592.0,638.0,19.0
611.0,639.0,592.0,639.0,19.0
611.0,640.0,592.0,640.0,19.0
611.0,641.0,592.0,641.0,19.0
610.0,642.0,592.0,642.0,18.0
610.0,643.0,592.0,643.0,18.0
610.0,644.0,592.0,644.0,18.0
610.0,645.0,592.0,645.0,18.0
610.0,646.0,592.0,646.0,18.0
610.0,647.0,592.0,647.0,18.0
609.0,648.0,592.0,648.0,17.0
609.0,649.0,592.0,649.0,17.0
609.0,650.0,592.0,650.0,17.0
609.0,651.0,592.0,651.0,17.0
609.0,652.0,592.0,652.0,17.0
608.0,653.0,592.0,653.0,16.0
608.0,654.0,592.0,654.0,16.0
607.0,655.0,592.0,655.0,15.0
607.0,656.0,592.0,656.0,15.0
607.0,657.0,592.0,657.0,15.0
606.0,658.0,592.0,658.0,14.0
606.0,659.0,592.0,659.0,14.0
605.0,660.0,592.0,660.0,13.0
605.0,661.0,592.0,661.0,13.0
605.0,662.0,592.0,662.0,13.0
604.0,663.0,592.0,663.0,12.0
604.0,664.0,592.0,664.0,12.0
604.0,665.0,592.0,665.0,12.0
604.0,666.0,592.0,666.0,12.0
603.0,667.0,592.0,667.0,11.0
603.0,668.0,592.0,668.0,11.0
603.0,669.0,592.0,669.0,11.0
603.0,670.0,592.0,670.0,11.0
603.0,671.0,592.0,671.0,11.0
602.0,672.0,592.0,672.0,10.0
602.0,673.0,592.0,673.0,10.0
602.0,674.0,592.0,674.0,10.0
